threshold,acc,precision,recall,tpr,f1,fpr,fnr,TN,FP,FN,TP
0.3670000,0.9801666666666666,0.9834176503653738,0.9768041666666667,0.9768041666666667,0.9800997520830459,0.016470833333333334,0.023195833333333332,472094,7906,11134,468866
0.3690000,0.9801770833333333,0.9834910113066644,0.9767500,0.9767500,0.9801089149271984,0.0163958,0.0232500,472130,7870,11160,468840
0.3710000,0.9801770833333333,0.9835518724430924,0.9766875,0.9766875,0.9801076673809649,0.0163333,0.0233125,472160,7840,11190,468810
0.3730000,0.9801729166666666,0.9836207294503733,0.9766083333333333,0.9766083333333333,0.9801019885466736,0.0162625,0.023391666666666668,472194,7806,11228,468772
0.3750000,0.9801813,0.9837021989229936,0.9765416666666666,0.9765416666666666,0.9801088545184243,0.016179166666666668,0.023458333333333335,472234,7766,11260,468740
0.3770000,0.9801750,0.9837750929836198,0.9764541666666666,0.9764541666666666,0.9801009589848896,0.016104166666666666,0.023545833333333332,472270,7730,11302,468698
0.3790000,0.9801729166666666,0.9838359580658569,0.9763875,0.9763875,0.9800975777056063,0.016041666666666666,0.0236125,472300,7700,11334,468666
0.3810000,0.9801770833333333,0.9839295537480212,0.9763000,0.9763000,0.9800999291001151,0.015945833333333333,0.0237000,472346,7654,11376,468624
0.3830000,0.9801729166666666,0.9840066526948874,0.9762125,0.9762125,0.9800940809330286,0.015866666666666668,0.0237875,472384,7616,11418,468582
0.3850000,0.9801500,0.9840791087661519,0.9760916666666667,0.9760916666666667,0.9800691138202539,0.015791666666666666,0.023908333333333334,472420,7580,11476,468524
0.3870000,0.9801354166666667,0.9841315189123557,0.9760083333333334,0.9760083333333334,0.9800530941238738,0.0157375,0.023991666666666668,472446,7554,11516,468484
0.3890000,0.9801395833333333,0.9842170947856743,0.9759291666666666,0.9759291666666666,0.9800556091376399,0.0156500,0.024070833333333333,472488,7512,11554,468446
0.3910000,0.9801375,0.9843106433770994,0.9758291666666666,0.9758291666666666,0.9800515554514031,0.015554166666666668,0.024170833333333332,472534,7466,11602,468398
0.3930000,0.9801313,0.9843755911171641,0.9757500,0.9757500,0.9800438169731134,0.0154875,0.0242500,472566,7434,11640,468360
0.3950000,0.9801354166666667,0.9844531049646642,0.9756791666666667,0.9756791666666667,0.9800464988772885,0.015408333333333333,0.024320833333333333,472604,7396,11674,468326
0.3970000,0.9801333333333333,0.9845141487617206,0.9756125,0.9756125,0.9800431115668752,0.015345833333333333,0.0243875,472634,7366,11706,468294
0.3990000,0.9801416666666667,0.9846000,0.9755416666666666,0.9755416666666666,0.9800498961891367,0.015258333333333334,0.024458333333333332,472676,7324,11740,468260
0.4010000,0.9801208333333333,0.9846809,0.9754166666666667,0.9754166666666667,0.9800268764312118,0.0151750,0.024583333333333332,472716,7284,11800,468200
0.4030000,0.9801063,0.9847415914684168,0.9753250,0.9753250,0.9800106760448394,0.0151125,0.0246750,472746,7254,11844,468156
0.4050000,0.9800895833333333,0.9847900266332313,0.9752416666666667,0.9752416666666667,0.9799925890724408,0.0150625,0.024758333333333334,472770,7230,11884,468116
0.40700000000000003,0.9800813,0.9848428104341386,0.9751708333333333,0.9751708333333333,0.9799829579832637,0.015008333333333334,0.024829166666666666,472796,7204,11918,468082
0.40900000000000003,0.9800813,0.9849325965176621,0.9750791666666667,0.9750791666666667,0.9799811138633038,0.014916666666666667,0.024920833333333333,472840,7160,11962,468038
0.41100000000000003,0.9800833333333333,0.9850020625847133,0.9750125,0.9750125,0.9799818245017443,0.014845833333333334,0.0249875,472874,7126,11994,468006
0.41300000000000003,0.9800688,0.9850670,0.9749166666666667,0.9749166666666667,0.9799655307448585,0.014779166666666666,0.025083333333333332,472906,7094,12040,467960
0.41500000000000004,0.9800645833333334,0.9851240,0.9748500,0.9748500,0.9799600835188492,0.014720833333333334,0.0251500,472934,7066,12072,467928
0.41700000000000004,0.9800500,0.9851603557472038,0.9747833333333333,0.9747833333333333,0.9799443737014946,0.014683333333333333,0.025216666666666665,472952,7048,12104,467896
0.4190000,0.9800416666666667,0.9852091440508077,0.9747166666666667,0.9747166666666667,0.9799348195809351,0.014633333333333333,0.025283333333333335,472976,7024,12136,467864
0.4210000,0.9800333333333333,0.9852579438622502,0.9746500,0.9746500,0.9799252643396953,0.014583333333333334,0.0253500,473000,7000,12168,467832
0.4230000,0.9800333333333333,0.9853274468999335,0.9745791666666667,0.9745791666666667,0.9799238345811111,0.0145125,0.025420833333333333,473034,6966,12202,467798
0.4250000,0.9800083333333334,0.9853798705676149,0.9744750,0.9744750,0.9798970972715694,0.014458333333333333,0.0255250,473060,6940,12252,467748
0.4270000,0.9800270833333333,0.9854908785962014,0.9744000,0.9744000,0.9799140580642323,0.014345833333333334,0.0256000,473114,6886,12288,467712
0.4290000,0.9800063,0.9855230051459711,0.9743250,0.9743250,0.9798920114902792,0.0143125,0.0256750,473130,6870,12324,467676
0.4310000,0.9799895833333333,0.9855716339081356,0.9742416666666667,0.9742416666666667,0.9798739001887935,0.0142625,0.025758333333333334,473154,6846,12364,467636
0.4330000,0.9799791666666666,0.9856450252951097,0.9741458333333334,0.9741458333333334,0.9798616932103941,0.0141875,0.025854166666666668,473190,6810,12410,467590
0.4350000,0.9799563,0.9857016963160048,0.9740416666666667,0.9740416666666667,0.9798369942220759,0.014129166666666667,0.025958333333333333,473218,6782,12460,467540
0.4370000,0.9799375,0.9857626032169094,0.9739416666666667,0.9739416666666667,0.9798164829959634,0.014066666666666667,0.026058333333333333,473248,6752,12508,467492
0.4390000,0.9799458333333333,0.9858407004993927,0.9738791666666666,0.9738791666666666,0.9798234288013952,0.0139875,0.026120833333333333,473286,6714,12538,467462
0.4410000,0.9799208333333334,0.9858891719960178,0.9737791666666666,0.9737791666666666,0.9797968,0.0139375,0.026220833333333332,473310,6690,12586,467414
0.4430000,0.9799063,0.9859338545204474,0.9737041666666667,0.9737041666666667,0.9797808,0.013891666666666667,0.026295833333333334,473332,6668,12622,467378
0.4450000,0.9798979166666667,0.9860033335443171,0.9736166666666667,0.9736166666666667,0.9797708523328826,0.013820833333333333,0.026383333333333335,473366,6634,12664,467336
0.4470000,0.9799000,0.9860936431700585,0.9735291666666667,0.9735291666666667,0.9797711252101933,0.013729166666666667,0.026470833333333332,473410,6590,12706,467294
0.4490000,0.9798770833333333,0.9861504,0.9734250,0.9734250,0.9797464054535199,0.013670833333333333,0.0265750,473438,6562,12756,467244
0.4510000,0.9798625,0.9861951923807594,0.9733500,0.9733500,0.9797304948476956,0.0136250,0.0266500,473460,6540,12792,467208
0.4530000,0.9798479166666667,0.9862605,0.9732541666666666,0.9732541666666666,0.9797141568886513,0.013558333333333334,0.026745833333333333,473492,6508,12838,467162
0.4550000,0.9798354166666666,0.9863299478451826,0.9731583333333333,0.9731583333333333,0.9796998710137481,0.0134875,0.026841666666666666,473526,6474,12884,467116
0.4570000,0.9798313,0.9863791290244922,0.9731000,0.9731000,0.9796945690680392,0.0134375,0.0269000,473550,6450,12912,467088
0.4590000,0.9798229166666667,0.9864405347751706,0.9730208333333333,0.9730208333333333,0.9796847305106612,0.0133750,0.026979166666666665,473580,6420,12950,467050
0.4610000,0.9798145833333334,0.9864896264157799,0.9729541666666667,0.9729541666666667,0.9796751463687338,0.0133250,0.027045833333333335,473604,6396,12982,467018
0.4630000,0.9798125,0.9865389002966005,0.9729000,0.9729000,0.9796719825795814,0.0132750,0.0271000,473628,6372,13008,466992
0.4650000,0.9797979166666667,0.9865878,0.9728208333333334,0.9728208333333334,0.9796560,0.0132250,0.027179166666666667,473652,6348,13046,466954
0.4670000,0.9797895833333333,0.9866493109117266,0.9727416666666666,0.9727416666666666,0.9796461309604986,0.0131625,0.027258333333333332,473682,6318,13084,466916
0.46900000000000003,0.9797875,0.9867233071265534,0.9726625,0.9726625,0.9796424524738765,0.0130875,0.0273375,473718,6282,13122,466878
0.47100000000000003,0.9797625,0.9867514394176382,0.9725833333333334,0.9725833333333334,0.9796161610226752,0.013058333333333333,0.027416666666666666,473732,6268,13160,466840
0.47300000000000003,0.9797563,0.9868212432932939,0.9725000,0.9725000,0.9796082826006207,0.0129875,0.0275000,473766,6234,13200,466800
0.47500000000000003,0.9797438,0.9868867848730755,0.9724083333333333,0.9724083333333333,0.9795940639566487,0.012920833333333333,0.027591666666666667,473798,6202,13244,466756
0.47700000000000004,0.9797188,0.9869190656837992,0.9723250,0.9723250,0.9795677,0.0128875,0.0276750,473814,6186,13284,466716
0.47900000000000004,0.9797063,0.9869805215405114,0.9722375,0.9722375,0.9795535405056516,0.0128250,0.0277625,473844,6156,13326,466674
0.4810000,0.9796938,0.9870378752945457,0.9721541666666667,0.9721541666666667,0.9795394862515507,0.012766666666666667,0.027845833333333334,473872,6128,13366,466634
0.4830000,0.9796604166666667,0.9870534826554745,0.9720708333333333,0.9720708333333333,0.9795048671479584,0.0127500,0.027929166666666668,473880,6120,13406,466594
0.4850000,0.9796291666666667,0.9870938803835445,0.9719666666666666,0.9719666666666666,0.9794719,0.012708333333333334,0.028033333333333334,473900,6100,13456,466544
0.4870000,0.9796063,0.9871551246185686,0.9718583333333334,0.9718583333333334,0.9794470071239457,0.012645833333333334,0.028141666666666666,473930,6070,13508,466492
0.4890000,0.9795979166666666,0.9872085197522974,0.9717875,0.9717875,0.9794373,0.012591666666666666,0.0282125,473956,6044,13542,466458
0.4910000,0.9795895833333333,0.9872825566971902,0.9716958333333333,0.9716958333333333,0.9794271866882537,0.012516666666666667,0.028304166666666665,473992,6008,13586,466414
0.4930000,0.9795604166666667,0.9873271938181434,0.9715916666666666,0.9715916666666666,0.9793962303774872,0.012470833333333334,0.028408333333333334,474014,5986,13636,466364
0.4950000,0.9795333333333334,0.9873636425232062,0.9715000,0.9715000,0.9793675862764206,0.012433333333333333,0.0285000,474032,5968,13680,466320
0.4970000,0.9795063,0.9874207443361583,0.9713875,0.9713875,0.9793385044832735,0.0123750,0.0286125,474060,5940,13734,466266
0.4990000,0.9794813,0.9874903095438814,0.9712666666666666,0.9712666666666666,0.9793113009576584,0.012304166666666666,0.028733333333333333,474094,5906,13792,466208
0.5010000,0.9794750,0.9875479820019828,0.9711958333333334,0.9711958333333334,0.9793036514812216,0.012245833333333333,0.028804166666666665,474122,5878,13826,466174
0.5030000,0.9794666666666667,0.9875973525199366,0.9711291666666667,0.9711291666666667,0.9792940306471876,0.012195833333333333,0.0288708,474146,5854,13858,466142
0.5050000,0.9794395833333334,0.9876462635774556,0.9710250,0.9710250,0.9792651078554755,0.012145833333333333,0.0289750,474170,5830,13908,466092
0.5070000,0.9794229166666667,0.9876995850411356,0.9709375,0.9709375,0.9792468172639922,0.012091666666666667,0.0290625,474196,5804,13950,466050
0.5090000,0.9794145833333333,0.9877407,0.9708791666666666,0.9708791666666666,0.9792373655976112,0.0120500,0.029120833333333332,474216,5784,13978,466022
0.5110000,0.9794041666666666,0.9878107723094665,0.9707875,0.9707875,0.9792251567674798,0.011979166666666667,0.0292125,474250,5750,14022,465978
0.5130000,0.9793895833333334,0.9878766034135482,0.9706916666666666,0.9706916666666666,0.9792087,0.0119125,0.029308333333333332,474282,5718,14068,465932
0.5150000,0.9793708333333333,0.9879423540189326,0.9705875,0.9705875,0.9791880349065963,0.011845833333333333,0.0294125,474314,5686,14118,465882
0.5170000,0.9793479166666667,0.9879790460435621,0.9705041666666666,0.9705041666666666,0.9791636451534929,0.011808333333333334,0.029495833333333332,474332,5668,14158,465842
0.5190000,0.9793041666666666,0.9880110980069405,0.9703833333333334,0.9703833333333334,0.9791178807612914,0.0117750,0.029616666666666666,474348,5652,14216,465784
0.5210000,0.9792854166666667,0.9880562,0.9703000,0.9703000,0.9790975998923663,0.011729166666666667,0.0297000,474370,5630,14256,465744
0.5230000,0.9792750,0.9881387868037107,0.9701958333333334,0.9701958333333334,0.9790851102299628,0.011645833333333333,0.029804166666666666,474410,5590,14306,465694
0.5250000,0.9792458333333334,0.9881878066586306,0.9700875,0.9700875,0.9790540,0.011595833333333333,0.0299125,474434,5566,14358,465642
0.5270000,0.9792291666666667,0.9882371419353744,0.9700041666666667,0.9700041666666667,0.9790357716602324,0.011545833333333333,0.029995833333333333,474458,5542,14398,465602
0.5290000,0.9791958333333334,0.9882570708057025,0.9699166666666666,0.9699166666666666,0.9790009799262321,0.0115250,0.030083333333333333,474468,5532,14440,465560
0.5310000,0.9791770833333333,0.9883146716261374,0.9698208333333334,0.9698208333333334,0.9789804188774556,0.011466666666666667,0.030179166666666667,474496,5504,14486,465514
0.5330000,0.9791479166666667,0.9883430085654469,0.9697333333333333,0.9697333333333333,0.9789497372134744,0.0114375,0.030266666666666667,474510,5490,14528,465472
0.5350000,0.9791166666666666,0.9884045,0.9696083333333333,0.9696083333333333,0.9789161948190713,0.0113750,0.030391666666666668,474540,5460,14588,465412
0.5370000,0.9791000,0.9884248443194658,0.9695541666666667,0.9695541666666667,0.9788986,0.011354166666666667,0.0304458,474550,5450,14614,465386
0.5390000,0.9790854166666667,0.9884867512670946,0.9694625,0.9694625,0.9788822018549331,0.011291666666666667,0.0305375,474580,5420,14658,465342
0.5410000,0.9790625,0.9885526349335849,0.9693500,0.9693500,0.9788571500700555,0.0112250,0.0306500,474612,5388,14712,465288
0.5430000,0.9790583333333334,0.9886231311251074,0.9692708333333333,0.9692708333333333,0.9788513408317239,0.011154166666666666,0.030729166666666665,474646,5354,14750,465250
0.5450000,0.9790270833333333,0.9886680976770875,0.9691625,0.9691625,0.9788181330415663,0.011108333333333333,0.0308375,474668,5332,14802,465198
0.5470000,0.9790000,0.9887297956823766,0.9690458333333334,0.9690458333333334,0.9787888607850647,0.011045833333333333,0.030954166666666668,474698,5302,14858,465142
0.5490000,0.9789645833333334,0.9887663858971797,0.9689375,0.9689375,0.9787515230845962,0.011008333333333334,0.0310625,474716,5284,14910,465090
0.5510000,0.9789458333333333,0.9888075251533012,0.9688583333333334,0.9688583333333334,0.9787313,0.010966666666666666,0.031141666666666668,474736,5264,14948,465052
0.5530000,0.9789063,0.9888440420039044,0.9687416666666666,0.9687416666666666,0.9786896390603657,0.010929166666666667,0.0312583,474754,5246,15004,464996
0.5550000,0.9788938,0.9888936624541135,0.9686666666666667,0.9686666666666667,0.9786756642411664,0.010879166666666667,0.0313333,474778,5222,15040,464960
0.5570000,0.9788770833333333,0.9889640032503861,0.9685625,0.9685625,0.9786569,0.010808333333333333,0.0314375,474812,5188,15090,464910
0.5590000,0.9788354166666666,0.9890088380346117,0.9684333333333334,0.9684333333333334,0.9786129467565741,0.0107625,0.031566666666666666,474834,5166,15152,464848
0.5610000,0.9788250,0.9890668754840961,0.9683541666666666,0.9683541666666666,0.9786009,0.010704166666666667,0.0316458,474862,5138,15190,464810
0.5630000000000001,0.9787916666666666,0.9891119283549562,0.9682416666666667,0.9682416666666667,0.9785655330402411,0.010658333333333334,0.0317583,474884,5116,15244,464756
0.5650000000000001,0.9787458333333333,0.9891442243016118,0.9681166666666666,0.9681166666666666,0.9785174921772675,0.0106250,0.0318833,474900,5100,15304,464696
0.5670000000000001,0.9787063,0.9891766689516868,0.9680041666666667,0.9680041666666667,0.9784758972587884,0.010591666666666666,0.031995833333333334,474916,5084,15358,464642
0.5690000000000001,0.9786625,0.9892131979695431,0.9678791666666666,0.9678791666666666,0.9784299024480649,0.010554166666666667,0.032120833333333335,474934,5066,15418,464582
0.5710000000000001,0.9786500,0.9892795992946769,0.9677875,0.9677875,0.9784155387901077,0.0104875,0.0322125,474966,5034,15462,464538
0.5730000000000001,0.9786250,0.9893207357489117,0.9676958333333333,0.9676958333333333,0.9783888076772391,0.010445833333333333,0.0323042,474986,5014,15506,464494
0.5750000000000001,0.9786104166666667,0.9893746192287866,0.9676125,0.9676125,0.9783725598825415,0.010391666666666667,0.0323875,475012,4988,15546,464454
0.5770000000000001,0.9785813,0.9894031777684038,0.9675250,0.9675250,0.9783417914315147,0.0103625,0.0324750,475026,4974,15588,464412
0.5790000,0.9785563,0.9894401759118395,0.9674375,0.9674375,0.9783151414793233,0.0103250,0.0325625,475044,4956,15630,464370
0.5810000,0.9785395833333334,0.9894815351503399,0.9673625,0.9673625,0.9782970071739336,0.010283333333333334,0.0326375,475064,4936,15666,464334
0.5830000,0.9785188,0.9895228,0.9672791666666667,0.9672791666666667,0.9782745651647159,0.010241666666666666,0.0327208,475084,4916,15706,464294
0.5850000,0.9784833333333334,0.9895721,0.9671583333333333,0.9671583333333333,0.9782368658389595,0.010191666666666667,0.032841666666666665,475108,4892,15764,464236
0.5870000,0.9784583333333333,0.9896175329382169,0.9670625,0.9670625,0.9782100183339304,0.010145833333333333,0.0329375,475130,4870,15810,464190
0.5890000,0.9784479166666666,0.9896590691030042,0.9670000,0.9670000,0.9781983329996523,0.010104166666666666,0.0330000,475150,4850,15840,464160
0.5910000,0.9784395833333334,0.9897173661786218,0.9669250,0.9669250,0.9781884322184824,0.010045833333333334,0.0330750,475178,4822,15876,464124
0.5930000,0.9784041666666666,0.9897625771005912,0.9668083333333334,0.9668083333333334,0.9781508070669472,0.0100000,0.0331917,475200,4800,15932,464068
0.5950000,0.9783833333333334,0.9898122866894198,0.9667166666666667,0.9667166666666667,0.9781281618887014,0.0099500,0.0332833,475224,4776,15976,464024
0.5970000,0.9783625,0.9898620107012109,0.9666250,0.9666250,0.9781055134642871,0.0099000,0.0333750,475248,4752,16020,463980
0.5990000,0.9783313,0.9899115,0.9665125,0.9665125,0.9780720895078712,0.0098500,0.0334875,475272,4728,16074,463926
0.6010000,0.9782958333333334,0.9899400758015502,0.9664125,0.9664125,0.9780348137028353,0.0098208,0.0335875,475286,4714,16122,463878
0.6030000,0.9782604166666666,0.9899812,0.9663000,0.9663000,0.9779972546646453,0.0097792,0.0337000,475306,4694,16176,463824
0.6050000,0.9782229166666667,0.9900138755470168,0.9661916666666667,0.9661916666666667,0.9779577,0.0097458,0.033808333333333336,475322,4678,16228,463772
0.6070000,0.9781875,0.9900550,0.9660791666666667,0.9660791666666667,0.9779201498139979,0.0097042,0.0339208,475342,4658,16282,463718
0.6090000,0.9781438,0.9900834070031134,0.9659625,0.9659625,0.9778742304699116,0.0096750,0.0340375,475356,4644,16338,463662
0.6110000,0.9780979166666667,0.9901159686478868,0.9658375,0.9658375,0.9778260548601078,0.0096417,0.0341625,475372,4628,16398,463602
0.6130000,0.9780729166666666,0.9901573,0.9657458333333333,0.9657458333333333,0.9777992461235692,0.0096000,0.0342542,475392,4608,16442,463558
0.6150000,0.9780375,0.9902068859435486,0.9656250,0.9656250,0.9777614641740604,0.0095500,0.0343750,475416,4584,16500,463500
0.6170000,0.9779916666666667,0.9902688149066199,0.9654708333333333,0.9654708333333333,0.9777126099706744,0.0094875,0.034529166666666666,475446,4554,16574,463426
0.6190000,0.9779395833333333,0.9902887307388173,0.9653458333333333,0.9653458333333333,0.9776582164973467,0.0094667,0.034654166666666666,475456,4544,16634,463366
0.6210000,0.9778875,0.9903086525307797,0.9652208333333333,0.9652208333333333,0.9776038149898716,0.0094458,0.0347792,475466,4534,16694,463306
0.6230000,0.9778750,0.9903587156355552,0.9651458333333334,0.9651458333333334,0.9775897,0.0093958,0.034854166666666665,475490,4510,16730,463270
0.6250000,0.9778208333333334,0.9903911942800452,0.9650041666666667,0.9650041666666667,0.9775328797420271,0.0093625,0.0349958,475506,4494,16798,463202
0.6270000,0.9777938,0.9904409972156999,0.9649000,0.9649000,0.9775037,0.0093125,0.0351000,475530,4470,16848,463152
0.6290000,0.9777666666666667,0.9904740313625514,0.9648125,0.9648125,0.9774748724096736,0.0092792,0.0351875,475546,4454,16890,463110
0.6310000,0.9777208333333334,0.9905192993864925,0.9646750,0.9646750,0.9774263411421502,0.0092333,0.0353250,475568,4432,16956,463044
0.6330000,0.9777063,0.9905819829611341,0.9645833333333333,0.9645833333333333,0.9774098006970642,0.0091708,0.035416666666666666,475598,4402,17000,463000
0.6350000,0.9776583333333333,0.9906314,0.9644375,0.9644375,0.9773590004518067,0.0091208,0.0355625,475622,4378,17070,462930
0.6370000,0.9776354166666666,0.9906940110353448,0.9643291666666667,0.9643291666666667,0.9773338,0.0090583,0.0356708,475652,4348,17122,462878
0.6390000,0.9776250,0.9907652392817694,0.9642375,0.9642375,0.9773213901100989,0.0089875,0.0357625,475686,4314,17166,462834
0.6410000,0.9775916666666666,0.9908192453282634,0.9641166666666666,0.9641166666666666,0.9772855899918061,0.0089333,0.035883333333333337,475712,4288,17224,462776
0.6430000,0.9775479166666666,0.9908646660013962,0.9639833333333333,0.9639833333333333,0.9772391755669086,0.0088875,0.0360167,475734,4266,17288,462712
0.6450000,0.9775145833333333,0.9909018868732732,0.9638791666666666,0.9638791666666666,0.9772037469242061,0.0088500,0.0361208,475752,4248,17338,462662
0.6470000,0.9774791666666667,0.9909391,0.9637708333333334,0.9637708333333334,0.9771661526762705,0.0088125,0.036229166666666666,475770,4230,17390,462610
0.6490000,0.9774520833333333,0.9909890608998941,0.9636666666666667,0.9636666666666667,0.9771369060570404,0.0087625,0.036333333333333336,475794,4206,17440,462560
0.6510000,0.9774188,0.9910305253549435,0.9635583333333333,0.9635583333333333,0.9771013653831122,0.0087208,0.036441666666666664,475814,4186,17492,462508
0.6530000,0.9773625,0.9910547430863922,0.9634208333333333,0.9634208333333333,0.9770424332569911,0.0086958,0.0365792,475826,4174,17558,462442
0.6550000,0.9773333333333334,0.9911005178504064,0.9633166666666667,0.9633166666666667,0.9770111,0.0086500,0.0366833,475848,4152,17608,462392
0.6570000,0.9773000,0.9911757139181888,0.9631750,0.9631750,0.9769747686065677,0.0085750,0.0368250,475884,4116,17676,462324
0.6590000,0.9772729166666667,0.9912173491661199,0.9630791666666667,0.9630791666666667,0.9769456895476841,0.0085333,0.0369208,475904,4096,17722,462278
0.6610000,0.9772291666666667,0.9912671247565861,0.9629416666666667,0.9629416666666667,0.9768991127399386,0.0084833,0.0370583,475928,4072,17788,462212
0.6630000,0.9772041666666667,0.9913130394495255,0.9628458333333333,0.9628458333333333,0.9768720884026479,0.0084375,0.0371542,475950,4050,17834,462166
0.6650000,0.9771395833333333,0.9913456,0.9626833333333333,0.9626833333333333,0.9768042599157402,0.0084042,0.037316666666666665,475966,4034,17912,462088
0.6670000,0.9771166666666666,0.9913873750160923,0.9625958333333333,0.9625958333333333,0.9767794854448977,0.0083625,0.0374042,475986,4014,17954,462046
0.6690000,0.9770729166666666,0.9914119,0.9624833333333334,0.9624833333333334,0.9767334676541289,0.0083375,0.0375167,475998,4002,18008,461992
0.6710000,0.9770479166666667,0.9914747483419545,0.9623708333333333,0.9623708333333333,0.9767060291148206,0.0082750,0.037629166666666665,476028,3972,18062,461938
0.6730000,0.9770166666666666,0.9915121800431046,0.9622708333333333,0.9622708333333333,0.9766726859820436,0.0082375,0.0377292,476046,3954,18110,461890
0.6750000,0.9769770833333333,0.9915494772097817,0.9621541666666666,0.9621541666666666,0.9766307,0.0082000,0.037845833333333335,476064,3936,18166,461834
0.6770000,0.9769479166666667,0.9915870,0.9620583333333333,0.9620583333333333,0.9765994928656475,0.0081625,0.037941666666666665,476082,3918,18212,461788
0.6790000,0.9768958333333333,0.9916240711309652,0.9619166666666666,0.9619166666666666,0.9765444893297519,0.0081250,0.0380833,476100,3900,18280,461720
0.6810000,0.9768541666666667,0.9916655926451003,0.9617916666666667,0.9617916666666667,0.9765002009433763,0.0080833,0.0382083,476120,3880,18340,461660
0.6830000,0.9768270833333333,0.9916905,0.9617125,0.9617125,0.9764714592433552,0.0080583,0.0382875,476132,3868,18378,461622
0.6850000,0.9768041666666667,0.9917407932619999,0.9616166666666667,0.9616166666666667,0.9764464470817202,0.0080083,0.0383833,476156,3844,18424,461576
0.6870000,0.9767645833333334,0.9917781607663975,0.9615000,0.9615000,0.9764044064289689,0.0079708,0.0385000,476174,3826,18480,461520
0.6890000000000001,0.9767395833333333,0.9918326992928838,0.9613958333333333,0.9613958333333333,0.9763771197647233,0.0079167,0.0386042,476200,3800,18530,461470
0.6910000000000001,0.9766750,0.9918612150135432,0.9612375,0.9612375,0.9763092744239192,0.0078875,0.0387625,476214,3786,18606,461394
0.6930000000000001,0.9766270833333334,0.9919196349859594,0.9610833333333333,0.9610833333333333,0.9762580443095702,0.0078292,0.0389167,476242,3758,18680,461320
0.6950000000000001,0.9765688,0.9919525151078518,0.9609333333333333,0.9609333333333333,0.9761965735087144,0.0077958,0.039066666666666666,476258,3742,18752,461248
0.6970000000000001,0.9765083333333333,0.9919853731985373,0.9607791666666666,0.9607791666666666,0.9761329241189545,0.0077625,0.0392208,476274,3726,18826,461174
0.6990000000000001,0.9764541666666666,0.9920183470448521,0.9606375,0.9606375,0.9760757650166806,0.0077292,0.0393625,476290,3710,18894,461106
0.7010000000000001,0.9764395833333334,0.9920858634327299,0.9605416666666666,0.9605416666666666,0.9760589708469438,0.0076625,0.0394583,476322,3678,18940,461060
0.7030000000000001,0.9764104166666666,0.9921235102458928,0.9604458333333333,0.9604458333333333,0.9760277090297816,0.0076250,0.0395542,476340,3660,18986,461014
0.7050000,0.9763583333333333,0.9921777463988359,0.9602875,0.9602875,0.9759721863447148,0.0075708,0.0397125,476366,3634,19062,460938
0.7070000,0.9763000,0.9922149500516707,0.9601333333333333,0.9601333333333333,0.9759105539556157,0.0075333,0.0398667,476384,3616,19136,460864
0.7090000,0.9762791666666667,0.9922782084409991,0.9600291666666667,0.9600291666666667,0.9758873358746294,0.0074708,0.0399708,476414,3586,19186,460814
0.7110000,0.9762250,0.9923239946242117,0.9598750,0.9598750,0.9758298175163931,0.0074250,0.0401250,476436,3564,19260,460740
0.7130000,0.9761770833333333,0.9923741410137653,0.9597291666666666,0.9597291666666666,0.9757786932991601,0.0073750,0.0402708,476460,3540,19330,460670
0.7150000,0.9761229166666666,0.9924072342424255,0.9595875,0.9595875,0.9757215,0.0073417,0.0404125,476476,3524,19398,460602
0.7170000,0.9760625,0.9924529765701774,0.9594208333333333,0.9594208333333333,0.9756573985407151,0.0072958,0.040579166666666666,476498,3502,19478,460522
0.7190000,0.9760229166666666,0.9924990623827978,0.9592958333333333,0.9592958333333333,0.9756150271944675,0.0072500,0.040704166666666666,476520,3480,19538,460462
0.7210000,0.9759833333333333,0.9925409171653761,0.9591750,0.9591750,0.9755728,0.0072083,0.0408250,476540,3460,19596,460404
0.7230000,0.9759416666666667,0.9925912509487339,0.9590416666666667,0.9590416666666667,0.9755280914115214,0.0071583,0.0409583,476564,3436,19660,460340
0.7250000,0.9758958333333333,0.9926415403593827,0.9589000,0.9589000,0.9754790798614791,0.0071083,0.0411000,476588,3412,19728,460272
0.7270000,0.9758500,0.9926876,0.9587625,0.9587625,0.9754301629087024,0.0070625,0.0412375,476610,3390,19794,460206
0.7290000,0.9757770833333334,0.9927120055576891,0.9585916666666666,0.9585916666666666,0.9753535233629606,0.0070375,0.0414083,476622,3378,19876,460124
0.7310000,0.9757416666666666,0.9927497453779627,0.9584833333333334,0.9584833333333334,0.9753156560303233,0.0070000,0.0415167,476640,3360,19928,460072
0.7330000,0.9757020833333333,0.9928257237946827,0.9583291666666667,0.9583291666666667,0.9752724944398624,0.0069250,0.0416708,476676,3324,20002,459998
0.7350000,0.9756688,0.9928635262728438,0.9582250,0.9582250,0.9752367866979625,0.0068875,0.0417750,476694,3306,20052,459948
0.7370000,0.9756041666666667,0.9929051369744706,0.9580541666666667,0.9580541666666667,0.9751683715880366,0.0068458,0.041945833333333335,476714,3286,20134,459866
0.7390000,0.9755520833333333,0.9929341746675477,0.9579208333333333,0.9579208333333333,0.9751132996986451,0.0068167,0.0420792,476728,3272,20198,459802
0.7410000,0.9754958333333333,0.9929716793668896,0.9577708333333333,0.9577708333333333,0.9750536594470319,0.0067792,0.042229166666666665,476746,3254,20270,459730
